,assists,GameID,GameMode,baronKills,bountyLevel,champExperience,champLevel,championName,damageDealtToObjectives,damageSelfMitigated,deaths,dragonKills,firstBloodAssist,firstBloodKill,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,kills,lane,largestCriticalStrike,largestKillingSpree,longestTimeSpentLiving,magicDamageDealtToChampions,magicDamageTaken,nexusLost,objectivesStolen,physicalDamageDealtToChampions,physicalDamageTaken,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,teamEarlySurrendered,teamId,timeCCingOthers,timePlayed,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealtToChampions,trueDamageTaken,turretTakedowns,turretsLost,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
0,3,4035112028,CLASSIC,0,0,10848,13,Kayn,7527,11386,4,0,False,False,True,8510,8425,JUNGLE,0,2,3111,6695,6691,3070,1036,1036,3364,3,JUNGLE,0,2,591,411,5175,1,0,5103,14417,105,55,43,8,2,4,16,11,bpVGHPt5bGkGcb-LI0sxImpTIrQRbHQAgm7bAEEW5MEGteU,False,200,5,1524,5758,0,19690,8682,0,44,201,71,244,98,0,9,19,3,1,4,False
0,7,4035112028,CLASSIC,0,0,10688,13,Kennen,968,11986,8,0,False,False,True,7157,6450,MIDDLE,0,2,1082,2421,3152,3191,3020,2031,3340,1,MIDDLE,0,0,464,13434,7638,1,0,1540,10580,77,31,64,8,5,14,4,4,NfmtJKNJ7ZCngRIO6MVkEhZUDXs8QTmF6gMkGOs-wT7WcKYs9_GSFu2_Cg,False,200,19,1524,16002,0,18608,550,0,120,47,219,1028,388,0,9,12,0,1,7,False
0,1,4035112028,CLASSIC,0,0,8279,11,Ashe,1559,8284,7,0,False,False,True,10804,10750,BOTTOM,0,2,3031,6672,3046,3006,0,0,3340,7,BOTTOM,421,3,463,739,8954,1,0,12351,9876,14,60,9,7,3,4,6,21,lCfW5wp-Sutz59eRnWfguVlMEpYs2b9fKb7ZrKKr6i_yxmA,False,200,36,1524,14691,0,19153,1300,0,148,615,158,1601,322,0,9,16,0,2,8,False
0,10,4035112028,CLASSIC,0,0,8590,12,Yuumi,60,1612,2,0,False,False,True,5094,4385,UTILITY,0,2,1052,2010,3851,6617,3114,2055,3364,0,BOTTOM,0,0,469,2396,2108,1,0,332,1870,21,58,46,4,3,7,1,3,7ZrAXzdHAxd83ffXKj_kiagBj6fzcdkf-Ijzay-yMcOJr2Q,False,200,11,1524,2728,1612,4190,9018,8198,1,22,35,0,212,0,9,11,2,0,7,False
0,7,4035112039,CLASSIC,0,0,14343,15,Lillia,2485,15641,7,0,False,False,False,10651,9775,TOP,0,1,2033,3158,3066,4633,4637,1057,3340,4,MIDDLE,0,2,643,16905,18726,1,0,952,12668,142,26,47,7,2,12,3,4,DKs11Qg-hGUNs8WFGCYy3wpQ8mNDgB4x1MhDfTDh8GxMPEWS,False,100,22,1617,23542,0,31645,8916,0,198,218,224,5684,250,1,7,12,1,0,7,False
0,4,4035112039,CLASSIC,0,0,8358,11,Shaco,8343,8509,12,1,False,False,False,8986,8575,JUNGLE,0,1,3006,0,6691,1036,1036,6676,3364,5,JUNGLE,0,2,283,5108,9184,1,0,3531,12323,34,37,29,10,10,11,3,14,5nKN-nPhY2w8gmPJLiIswMONw2P6aAnPgKe86sbVsKE-DOo,False,100,21,1617,9060,0,21973,3209,0,18,522,330,421,464,0,7,14,1,2,3,False
0,2,4035112039,CLASSIC,0,0,10386,13,Zed,3467,8127,7,0,False,False,False,10173,9600,MIDDLE,0,1,6691,1036,3111,6676,3035,1036,3363,6,MIDDLE,470,2,498,377,6992,1,0,13577,8869,70,59,109,14,4,4,3,14,ZrPdCKq5j5QMapFLtfxFf7UQkHR9PEVxYgIb28bOZATzpwM,False,100,3,1617,14486,0,16125,1145,0,160,98,203,532,264,1,7,8,1,0,6,False
0,8,4035112039,CLASSIC,0,0,8295,11,Kaisa,5056,5582,6,0,False,False,False,9204,8800,BOTTOM,0,1,1055,6672,3006,3036,3123,0,3340,6,BOTTOM,373,2,483,3415,7322,1,0,10839,9276,39,43,30,5,5,7,5,4,ua1-p8_sn6nq6hSTCqUO9eWledALVgub1L9vShKd13YBhz8,False,100,0,1617,14799,0,16862,4429,390,107,20,132,544,262,1,7,18,0,5,8,False
0,11,4035112039,CLASSIC,0,0,8347,11,Seraphine,1028,7461,13,0,False,False,False,7853,7285,UTILITY,0,1,1011,3853,6656,1052,1026,3158,3364,3,BOTTOM,0,0,249,9687,13511,1,0,1284,7320,37,23,36,8,4,4,4,14,t-mnI3jH7KPD65Tki2Y_B-D3sNE8hgZLIQSXxTXfleq-SMk,False,100,35,1617,11590,1091,21036,1837,757,37,144,291,618,204,1,7,43,4,4,20,False
0,2,4035112039,CLASSIC,0,0,13750,15,Cassiopeia,14527,6067,3,1,False,False,False,9212,8624,TOP,0,0,2421,3040,2031,1082,6653,1052,3340,2,TOP,0,2,348,8645,8210,0,0,757,5448,113,16,334,6,5,4,3,12,-5kMGCy9YsgASQRqjIsvtsplkdjO-kun2l5f5dYKcC_NcRz89WFUrct_rQ,False,200,8,1617,9403,0,15338,5651,0,163,181,67,0,1679,2,3,15,0,1,8,True
0,15,4035112039,CLASSIC,1,9,14339,15,LeeSin,21247,24084,4,2,False,False,False,13798,11775,JUNGLE,0,0,6630,3053,2055,3047,3071,1029,3340,14,JUNGLE,0,9,303,2337,9623,0,0,17913,18823,210,110,103,7,4,4,17,11,T8C4R6zOl8m9lIryfCtEEsvZpISdnGbVMuHjwhvIWNqVfqq2,False,200,14,1617,20723,1044,31004,13815,0,8,389,94,472,2557,1,3,32,10,1,16,True
0,12,4035112039,CLASSIC,0,2,13676,15,Swain,13429,10228,3,0,False,False,False,13714,11725,MIDDLE,0,0,6655,3157,1058,3020,3041,1058,3364,16,MIDDLE,0,7,760,26006,6770,0,0,1593,12607,114,47,52,10,5,6,5,4,N-SKH420Z4JPbJjjITCfHgnxQJRA8lnVmKDSVSuP7Ke7mKzUjj_EvmBJhg,False,200,32,1617,27599,0,20695,8351,0,120,229,111,0,1316,5,3,15,3,3,5,True
0,18,4035112039,CLASSIC,0,1,13090,15,Jhin,10119,7072,7,0,False,True,False,12205,10425,BOTTOM,0,0,1055,6671,3009,6676,3033,0,3340,9,BOTTOM,1212,2,284,1403,7423,0,0,15108,10592,82,29,28,18,5,7,5,4,c7w49XjQAxXM5PUwa0FQPEB-g7_wy2T33T449JEtT1pZF4o,False,200,20,1617,16755,0,19612,5607,952,132,95,190,242,1595,4,3,14,1,3,7,True
0,22,4035112039,CLASSIC,0,0,10932,13,Nidalee,5996,6788,7,0,True,False,False,9726,8250,UTILITY,1,0,3853,6655,4628,0,3020,0,3364,4,BOTTOM,0,2,356,15830,5928,0,0,1280,10846,146,163,79,105,8,14,5,4,pEZSgt2MeoHKnMGFjNAVOcx4G2J3FuOLjCqohAPJN1cUzMA,False,200,0,1617,17841,763,17427,8490,3631,22,0,163,730,651,4,3,51,6,11,23,True
0,3,4035112042,CLASSIC,0,2,16134,16,Aatrox,9072,12771,3,0,False,False,True,10859,10350,TOP,0,0,3053,6630,3211,3067,0,3047,3363,2,TOP,0,2,583,0,7505,0,0,5080,10564,185,18,78,8,3,12,2,4,G2sSveTwLzG3nDFu_crGMYBzijtJfSvSXrCUqznbPft-vzQ,False,100,6,1894,5080,0,18560,5487,0,203,166,81,0,489,3,3,35,2,1,9,True
0,17,4035112042,CLASSIC,1,6,16363,16,Zac,41073,38890,0,3,False,False,True,13135,12075,JUNGLE,1,0,3111,3075,3068,3041,3065,2055,3364,6,JUNGLE,21,6,0,11963,6188,0,0,975,25357,70,267,69,10,17,11,3,4,v-b1yNPyFY9UTyPRYiESphNhj8FcDsyi5vZQ1_pdV6fTPzE,False,100,36,1894,13566,0,33448,52058,762,56,539,0,628,1902,3,3,16,5,0,4,True
0,12,4035112042,CLASSIC,0,4,15327,16,Fizz,7095,12440,6,1,False,False,True,13297,10875,MIDDLE,0,0,3057,3152,1082,3135,3020,3157,3340,13,MIDDLE,0,5,259,17552,9431,0,0,3934,11397,35,120,78,15,7,14,5,4,-vpgx_ywryfXJ8fT2zBsg6xCfEBymPDjtIKpJl474DygoxxE,False,100,13,1894,22273,0,21451,3593,0,136,95,149,785,622,1,3,20,1,1,9,True
0,16,4035112042,CLASSIC,0,3,14460,15,Lucian,15654,9393,4,0,False,False,True,14194,12600,BOTTOM,0,0,6671,3508,6676,3111,1055,1038,3363,9,BOTTOM,580,6,848,1502,6878,0,0,14876,10888,82,44,44,11,4,4,4,7,NkgMHvAQn44IY_Nz0UZ2sWOlWpN6DDqpbxgRp78x2p009vHS,False,100,0,1894,16379,0,18928,6146,486,176,3,118,0,1161,3,3,45,3,9,11,True
0,13,4035112042,CLASSIC,0,2,11868,14,Twitch,4770,7337,9,0,False,False,True,11297,10250,UTILITY,0,0,3853,3115,1026,3089,3916,3158,3364,11,BOTTOM,0,4,373,6504,5307,0,0,7422,11655,56,60,29,11,5,4,5,14,I8XHotDHoVkfDffDk_cMdXDE7O3K7z_3_oxUkbDFcOGuqg1X,False,100,13,1894,20913,0,17846,2754,0,39,205,254,6986,882,2,3,74,2,17,28,True
0,3,4035112042,CLASSIC,0,0,16202,16,Katarina,6499,11916,8,0,True,False,True,14199,13850,TOP,0,1,3020,3153,6672,3124,3508,0,3364,10,TOP,457,3,445,12768,9853,0,0,9445,13682,59,57,0,14,6,14,5,12,9xlZmPm3gbj3MCTzn8KNEupW3BpC_XetNs_UTLW-uYMmLiNuURH7sd4zxg,False,200,2,1894,24366,0,24753,2026,0,196,40,258,2153,1217,2,7,12,0,1,4,False
0,5,4035112042,CLASSIC,1,0,15120,16,Graves,15424,13631,3,1,False,False,True,12221,11975,JUNGLE,0,1,6673,3033,2055,3111,3036,1018,3364,4,JUNGLE,353,3,876,593,8585,0,0,11139,8627,107,17,25,5,15,11,3,4,m-iJCfznMX-5DE7__c6NzxB59y0i3A69QM5GzJYYq0G_noT_,False,200,14,1894,12827,0,18866,7001,0,53,298,80,1094,1653,0,7,48,7,12,8,False
0,5,4035112042,CLASSIC,0,0,12230,14,Cassiopeia,7209,11380,11,0,False,True,True,10537,10150,MIDDLE,0,1,2055,2420,3165,3102,6653,3070,3364,5,TOP,0,0,646,13426,9319,0,0,446,10811,113,19,365,8,5,21,5,4,auXEQhlqDi6992dtysUgZFuFsF6ReXiJb-49NLt2-sqHmfQU,False,200,20,1894,13873,0,21993,4593,0,145,213,272,0,1863,1,7,14,4,1,5,False
0,6,4035112042,CLASSIC,0,0,10608,13,Caitlyn,11537,6529,10,0,False,False,True,9997,9650,BOTTOM,0,1,1055,6672,3006,3046,3035,1018,3363,1,JUNGLE,827,0,719,388,6382,0,0,12260,7087,51,27,23,7,3,4,3,7,oF0fN_YPrz7IqTJs8z7BSNWleysIRZa5r3RYePJQ3fsRaHU,False,200,17,1894,13382,0,15232,2045,221,179,69,229,733,1761,1,7,19,0,3,9,False
0,4,4035112042,CLASSIC,0,0,9626,12,Thresh,3197,14681,9,0,False,False,True,7534,6700,UTILITY,0,1,3860,2055,3190,3024,3067,3158,3364,2,BOTTOM,0,0,401,4401,5502,0,0,585,10259,47,19,23,9,7,14,6,4,mS4ZzjEpMsYC2oLNPu761374_gQmtSxbOvDDvUi2r9hPzvQ,False,200,24,1894,6064,2699,17665,353,0,46,91,159,1078,1903,1,7,59,16,6,41,False
0,7,4035112046,CLASSIC,0,0,18109,17,Shaco,3190,24873,18,0,False,False,False,11538,10650,JUNGLE,0,4,6653,3158,3157,4629,1082,0,3340,6,TOP,0,2,255,23827,12452,1,0,2022,24996,76,115,94,328,4,12,8,14,tmi8xiD7xyjpIx8_TKtejgCYx6vpnkOI3gbMrt1C_BcoghFa4HZH9WGluQ,False,100,48,2477,28929,0,39762,10254,0,107,677,574,3079,2313,1,11,28,0,4,14,False
0,13,4035112046,CLASSIC,1,0,19248,18,Amumu,27777,29455,11,3,False,True,False,15878,14750,JUNGLE,0,4,4636,3089,2420,4628,3135,3020,3363,9,JUNGLE,0,6,695,21318,19040,1,0,1028,23506,83,140,148,10,17,11,5,4,PQHL3b8AEx8jIflRaSyxpltenqet-on5e6vX47-FNrEIv-mfnH1InvFjxQ,False,100,48,2477,24295,0,44278,17997,0,76,224,375,1948,1731,0,11,12,0,0,8,False
0,14,4035112046,CLASSIC,0,2,24529,18,Viktor,8485,31931,7,0,True,False,False,18206,17800,MIDDLE,0,4,3135,6655,3157,3116,3089,3020,3363,7,MIDDLE,0,2,714,47909,20209,1,0,966,13002,181,56,136,90,9,6,5,4,ZJvE13yqk6YlfVX0kcz8FhUY2C7GeI1SQOrffEhNxxDa48Ud,False,100,48,2477,49531,0,35235,10610,0,307,1102,337,655,2022,1,11,28,0,4,12,False
0,6,4035112046,CLASSIC,0,0,21883,18,Jhin,14915,18069,13,1,False,False,False,21623,20950,BOTTOM,0,4,6676,3036,6671,3026,3031,3094,3363,19,BOTTOM,2160,4,604,2784,20059,1,0,34904,19042,91,39,18,29,6,4,5,7,zRu82xGVgPwYmpPyaLe_puavrxJ1BsM3qJbx-dGmY9ZACL8,False,100,26,2477,38702,0,41358,16210,681,247,137,542,1013,2256,1,11,31,2,6,13,False
0,20,4035112046,CLASSIC,0,0,18428,18,Lux,3863,18407,9,0,False,False,False,12133,11775,UTILITY,0,4,4005,3040,3157,3853,1058,3117,3364,4,BOTTOM,73,2,730,18298,10514,1,0,1061,15355,81,57,210,18,6,3,5,4,bKsx_BNNEm6UC1IhGe7OVwApIsaByPPaVzMln5Y3rrFon8A,False,100,68,2477,20457,3442,26480,6862,0,39,329,321,1097,609,2,11,77,5,8,39,False
0,7,4035112046,CLASSIC,0,0,21827,18,MonkeyKing,23672,50152,7,0,False,False,False,18555,20625,TOP,0,0,3053,6632,3111,3074,3065,6695,3364,15,TOP,0,8,1081,5316,35313,0,0,24953,17930,120,38,91,28,5,4,9,14,KTUcd2Fci5NvAEpEbqrp-uCK4LgEE6kmwFmZhyet28UTlHIQ,False,200,17,2477,32864,0,55957,18892,0,193,88,357,2594,2713,5,4,26,4,2,15,True
0,11,4035112046,CLASSIC,0,0,19647,18,Nocturne,30917,35622,11,2,False,False,False,17189,15840,JUNGLE,1,0,3091,6631,3153,3053,3067,3158,3364,12,JUNGLE,0,4,730,3363,23147,0,0,20627,29811,104,27,33,30,6,4,17,11,1_Cfi0qG6_vonGRBxAO2tgo7dUpqZ6GTmDo3XVfNgpfzDw0,False,200,260,2477,25275,0,54411,18344,0,79,850,423,1284,1452,4,4,29,3,8,6,True
0,19,4035112046,CLASSIC,1,0,26124,18,Orianna,16120,18046,8,0,False,False,False,21208,18125,MIDDLE,1,0,3135,3157,6655,3040,3089,3020,3363,18,MIDDLE,0,9,656,50657,20324,0,0,1555,9371,227,145,116,17,6,4,6,12,j9NdA3MC7upCI05ciffd9PtMvHNT2dlDGe9ONH91DfvEN_jD8AaXWEmk6g,False,200,41,2477,54107,2968,30130,5887,0,242,518,254,1894,434,6,4,22,1,4,6,True
0,14,4035112046,CLASSIC,0,0,18578,18,Kalista,12554,29144,10,0,False,False,False,15689,14400,BOTTOM,2,0,2421,3139,6673,3091,3006,3085,3363,7,BOTTOM,468,2,485,2875,19598,0,0,17039,12846,123,18,119,6,6,7,6,4,UD9_CydmMz-52H9A544z6s-L5bIH5QP5iRm0xKa4M9vLBSA,False,200,16,2477,21270,0,34965,6979,1071,168,131,422,1356,2520,3,4,13,0,4,7,True
0,16,4035112046,CLASSIC,0,1,18193,17,Malphite,3871,33260,9,0,False,False,False,13401,10825,UTILITY,0,0,3050,3853,4005,3158,3001,1026,3364,6,BOTTOM,0,2,491,17661,18373,0,0,2079,10239,69,39,51,16,6,14,5,4,2VuelMpGJ4BMqjXypWIqC9Y01iEGS2J5fFCn9e7a1apbahA,False,200,39,2477,21545,0,29344,4151,0,43,454,300,1804,732,1,4,90,5,9,41,True
0,7,4035112047,CLASSIC,0,1,13220,15,Vayne,5973,10102,6,0,False,False,False,8216,7825,TOP,0,1,6673,1043,1053,3006,1037,0,3340,4,TOP,396,0,1200,89,11909,1,0,9216,6990,66,0,12,11,3,12,5,4,IAd1W-Dq4KL09inLV1qcnT2olW77vNQJ98acIt0AOZCtMU8,False,100,8,1948,13577,0,19457,3296,0,74,34,219,4271,556,0,9,10,0,0,8,False
0,9,4035112047,CLASSIC,0,2,12397,14,Evelynn,18121,12870,6,2,False,False,False,12604,10300,JUNGLE,0,1,1082,3152,3158,3057,3089,4632,3340,10,JUNGLE,0,4,537,14896,11363,1,0,1074,14664,430,41,54,7,6,4,14,11,-QCGH6uqjblPLLnNVjiwJ83Kdom8erlaClQcexWaWzDn9CrcK2S4NA4dFA,False,100,17,1948,16228,0,27016,12689,0,27,142,174,258,988,1,9,20,0,1,9,False
0,6,4035112047,CLASSIC,0,0,16026,16,Akshan,8436,14861,10,0,False,True,False,17920,17200,MIDDLE,0,1,6676,6672,3006,3036,3033,3026,3340,21,MIDDLE,692,6,463,3791,14038,1,0,29315,12511,86,16,95,15,4,4,7,14,jV2Q2aU-ClL5u_6tyG5Gdf2B_xEejN8V4pE7te8_v2kxHhE,False,100,3,1948,37471,0,27876,5016,0,174,70,420,4364,1326,2,9,17,2,1,7,False
0,20,4035112047,CLASSIC,0,0,13107,15,Ashe,5711,12427,6,0,False,False,False,10105,9050,BOTTOM,0,1,3026,1057,6673,3006,0,0,3340,6,BOTTOM,272,3,457,2472,8600,1,0,11447,10912,15,63,13,11,5,4,7,7,9_apxMMBJQjEtZf3hgTMtPNX5nBKvNq_XTLDV_XIjCr51S_RreAGhDf-0A,False,100,45,1948,14990,0,20135,5698,883,94,479,145,1071,622,0,9,24,2,0,12,False
0,16,4035112047,CLASSIC,0,0,11636,14,Leona,228,22109,10,0,False,False,False,7265,7300,UTILITY,0,1,3859,3075,3047,3068,0,0,3340,2,BOTTOM,0,0,331,2680,13990,1,0,2330,14232,29,14,16,6,5,4,5,3,7gIiHH8c-Vou5Dv-2mUElr--lBbStkAVu3PoGyBQpeNuyfg,False,100,37,1948,5218,0,29667,4667,699,24,133,205,207,1444,0,9,13,0,0,8,False
0,9,4035112047,CLASSIC,0,0,15813,16,Teemo,10476,13220,12,0,False,False,False,13638,13200,TOP,0,0,4633,3006,3157,3115,3165,0,3340,7,TOP,0,2,590,23307,6644,0,0,3333,19285,54,43,0,57,6,12,6,4,iUGzkiTnDIVhFEuGLttDUxFLs_swHHnXw1uy0A_BA_Q1xz0,False,200,45,1948,27690,0,29286,4610,0,151,572,460,1050,3356,3,2,7,0,0,4,True
0,13,4035112047,CLASSIC,1,0,14232,15,Amumu,15024,37052,8,0,False,False,False,13363,13000,JUNGLE,0,0,3111,6662,4637,3075,3065,0,3340,8,JUNGLE,17,3,459,14104,6339,0,0,1632,22004,74,91,105,8,18,11,5,4,LUy3KuP-3lw8Lyyo_opUlDL8BcFBG6CcPxXCYyyA0S1CXKM,False,200,43,1948,18187,0,31291,8855,0,26,540,194,2450,2947,4,2,18,0,1,9,True
0,10,4035112047,CLASSIC,0,3,13274,15,Lux,4482,10557,7,1,False,False,False,10608,10475,JUNGLE,1,0,1056,6655,3020,4628,3157,0,3340,9,MIDDLE,0,3,546,21209,3706,0,1,799,11216,62,42,167,12,4,4,7,21,65O-5DtVriYelRytRL8Mu2QexEwNrKF5uLTEhuTdr2x8ibmP,False,200,60,1948,22217,2253,15477,1272,0,65,350,175,208,554,3,2,18,1,0,11,True
0,17,4035112047,CLASSIC,0,0,14119,15,Sivir,5423,7363,9,0,False,False,False,12175,11625,BOTTOM,0,0,3042,6691,3006,6676,3133,0,3340,5,BOTTOM,566,0,640,0,4804,0,0,17735,13537,80,40,20,11,6,7,5,4,vdLbYnoZu_UCM1mh2Ygbulr0v0MQjBCxVGieemlCsqA6rw_4,False,200,1,1948,18030,0,19731,4465,563,165,15,327,295,1388,4,2,24,1,2,10,True
0,11,4035112047,CLASSIC,0,0,12373,14,Pantheon,16197,20917,7,2,False,False,False,13119,12000,UTILITY,0,0,3047,6692,3864,6333,3053,3134,3340,9,TOP,0,3,478,118,4901,0,0,20276,10375,100,36,47,4,6,4,4,12,QqcgLuK7lNsws6hhWlpL95-xFczxbDphmiuiLFjyM8XAAFE,False,200,26,1948,21328,0,18505,3970,0,39,104,192,933,3228,4,2,54,0,2,25,True
0,2,4035112053,CLASSIC,0,0,13725,15,Darius,8703,24096,5,0,False,True,False,12397,10158,TOP,0,1,1055,3078,3111,3053,3066,1031,3364,8,TOP,0,3,709,0,9844,1,0,16658,14523,62,67,15,7,4,6,4,4,d4qfQJpP55O0z3A1FY8O1cvVd-138pMgy9uo3Ek698wYCceDGG3wgp1cjg,False,100,18,1673,18813,0,25210,6208,0,181,78,204,2154,843,2,9,14,3,0,4,False
0,6,4035112053,CLASSIC,0,0,11702,14,Poppy,8703,32541,7,1,False,False,False,9570,8775,JUNGLE,0,1,3047,6632,3075,1029,1029,1036,3364,4,JUNGLE,20,2,472,1391,8685,1,0,9183,15663,106,17,57,7,16,11,5,4,Z-wVJKumrYBFZ9URHMYEbS-MsLMy_vSmgk3Vpe5eoLb7Pzg,False,100,24,1673,10984,0,24976,6746,0,23,861,195,410,627,0,9,19,3,6,3,False
0,6,4035112053,CLASSIC,0,0,14455,15,Akali,751,12057,8,0,False,False,False,9689,9250,MIDDLE,0,1,4637,3916,4633,2420,3020,0,3340,3,MIDDLE,0,2,443,13465,9832,1,0,823,12521,128,31,61,15,4,4,2,12,SZf67hSIu5oYnepru_HkWZ6EGNBj3X52vEAvAopwdEiFj7I,False,100,1,1673,14693,0,22871,4468,0,168,71,193,405,517,0,9,12,0,1,8,False
0,4,4035112053,CLASSIC,0,0,13325,15,Vayne,10226,9834,5,0,False,False,False,13283,12225,BOTTOM,0,1,6672,3006,3046,1043,3124,1053,3340,9,BOTTOM,405,5,462,0,6512,1,0,13018,14042,32,0,6,6,4,4,4,7,WJnERHUq0C71Vbl-MNdXZX6fd8IKYms8wkrBVibxcjbnv2W0inGaxN60fg,False,100,3,1673,19119,0,21278,9466,315,214,3,164,6101,723,1,9,17,1,3,9,False
0,7,4035112053,CLASSIC,0,0,9120,12,Blitzcrank,0,17285,8,0,False,False,False,5963,5550,UTILITY,0,1,3190,3047,1011,3860,3076,0,3364,0,BOTTOM,0,0,458,4312,9018,1,0,2051,9071,34,28,18,6,4,4,5,3,Kw3kaVH96jUvVLwW5ybvSGlxBpN3gNcApuRNdr0iGYhOT8o,False,100,32,1673,6364,824,19356,616,596,30,108,220,0,1267,0,9,26,0,2,13,False
0,4,4035112053,CLASSIC,0,3,13936,15,Mordekaiser,5131,22476,7,0,False,False,False,12942,11200,TOP,0,0,1054,4633,3157,4637,3047,3076,3340,11,TOP,0,3,272,18538,5967,0,0,1634,12976,101,17,46,6,3,12,4,4,RGsrEf3j1m1Q33ExUbLEt9taDNCZc0pWEffYtybLQZ3n3hwC,False,200,3,1673,21777,0,21762,6294,0,181,37,200,1604,2817,2,3,15,0,2,8,True
0,7,4035112053,CLASSIC,0,0,13476,15,Rengar,33748,13958,5,3,False,False,False,11692,10300,JUNGLE,0,0,6631,1036,1011,3158,3077,3508,3340,6,JUNGLE,706,4,607,815,4388,0,0,14025,21357,167,79,78,8,11,11,4,4,xoapej1uyDbkyw5rFgZL9G--Kzd9a_rWt-SaZiypQ2e26jwH,False,200,14,1673,15359,0,27271,12632,0,28,243,140,518,1525,5,3,27,5,1,11,True
0,9,4035112053,CLASSIC,0,0,14381,15,Irelia,6879,20092,6,0,False,False,False,13563,12450,MIDDLE,1,0,3153,3091,6673,3111,1031,1036,3363,10,MIDDLE,480,4,463,8332,7108,0,0,17017,17602,212,25,59,7,3,4,6,14,Hrm5mbedlvDPD-UD3JUvAi_V2zSVz8AshQPVCxXNZCDUt9Du,False,200,20,1673,26092,0,27597,5800,0,197,71,220,742,2886,6,3,12,0,1,7,True
0,9,4035112053,CLASSIC,0,1,12108,14,Caitlyn,14601,5144,4,0,False,False,False,11644,9075,BOTTOM,0,0,6671,3046,1055,3006,1037,1018,3340,4,BOTTOM,773,0,546,1335,1438,0,0,14243,8032,34,34,20,3,4,4,4,7,mFnLkJDT6WAOj8sicUAWuP65qyV68pGF_dgl4ENayhCZtoE,False,200,18,1673,15937,0,10406,3460,260,192,80,115,358,935,4,3,14,0,3,5,True
0,12,4035112053,CLASSIC,0,1,11098,13,Shaco,1654,5208,2,0,False,False,False,7875,7275,UTILITY,0,0,2055,6653,3853,3041,3158,3916,3364,2,BOTTOM,0,0,500,13277,1773,0,0,725,9411,34,86,53,315,5,14,3,4,Padst2NIDuLlhqSOz6IxllQ91mMUol1ofMWunYPwobcfZYE,False,200,30,1673,14758,0,12089,2887,0,32,362,31,756,905,1,3,36,3,3,13,True
0,1,4035112054,CLASSIC,0,0,14043,15,Renekton,3439,21833,8,0,False,False,False,11071,10750,TOP,0,1,3047,2421,6630,3053,3067,3211,3340,4,TOP,0,0,444,744,17249,1,0,6505,10295,78,44,89,7,3,12,4,4,CIMBgI468qgK9qxzSMHmcleh4OtGs3p2Y3EPatWGqtd9V-s,False,100,14,1791,7257,0,30556,7525,0,225,47,207,8,3011,2,9,14,0,1,10,False
0,11,4035112054,CLASSIC,0,0,11463,14,Amumu,11094,34440,3,1,False,False,False,10729,9450,JUNGLE,0,1,3111,3068,3075,1011,1057,0,3364,7,JUNGLE,12,4,902,7743,8385,1,0,1512,18530,62,90,94,10,4,4,15,11,raP5PwQIX6Pk6wQ59CScW1No6y8VOHvDOBg_FVqsrpBmH8jYIAcEubA9Rg,False,100,37,1791,10726,0,28573,9079,0,19,166,73,1470,1657,0,9,20,2,3,2,False
0,7,4035112054,CLASSIC,0,0,14948,16,Leblanc,1345,9660,4,0,False,False,False,12532,10500,MIDDLE,0,1,3135,2033,3020,6655,3041,1058,3364,10,MIDDLE,0,7,1185,20589,8201,1,0,1155,12796,66,126,44,23,1,4,5,14,3bUyMUsXPUv4DpJsCk7uqqqXn35gwmAzGJBnC6ds3U7JEZU,False,100,7,1791,22683,0,21746,6128,0,201,11,133,938,748,0,9,26,2,3,7,False
0,8,4035112054,CLASSIC,0,0,11926,14,Xayah,4679,12363,10,0,False,False,False,9859,9825,BOTTOM,0,1,6673,3006,3508,1055,1038,1018,3340,3,MIDDLE,501,2,374,0,12839,1,0,14581,9932,66,19,45,8,4,4,6,7,CcBzItWUNGpnCh8xadVrVlLp6WMxAs_BCooP3VN81VGakts,False,100,1,1791,14581,0,24927,2711,615,162,9,282,0,2155,1,9,22,1,1,11,False
0,6,4035112054,CLASSIC,0,1,8760,12,Brand,10384,7084,12,0,False,False,False,8340,7700,UTILITY,0,1,6653,3853,3157,3020,0,0,3364,4,MIDDLE,0,0,493,17659,9744,1,0,1111,8368,36,55,34,9,3,4,6,14,UVRxqr4Cw5Ipr37_Do41nywqBUQx1xUsr75nKiPDuoQiQkc,False,100,11,1791,19951,0,19137,1730,0,20,23,291,1180,1024,0,9,56,2,4,30,False
0,10,4035112054,CLASSIC,0,10,18859,18,Kayle,33379,11690,1,0,False,False,False,17576,15050,TOP,1,0,4633,3115,3091,3089,1028,3006,3363,11,TOP,0,10,1290,17750,7030,0,0,4707,12350,73,61,93,5,4,4,4,12,QPaLIWNdGSUkx5YqYvfHNoD-SGRQSdhwvelKGIXFQCozkrpA,False,200,6,1791,23702,0,19868,12544,2391,228,275,21,1244,487,6,3,24,2,1,10,True
